course_name,course_type,course_credit_hours,course_days_of_the_week,course_start_time,course_end_time,course_instructor,course_location,course_max_enroll,course_enrolled,course_remained,course_department,course_start_date,course_end_date,semester,course_crn,course_level,course_section,short_name,full_name,description,raw_precoreqs,offer_frequency,prerequisites,corequisites,school
MATERIALS SCIENCE,LEC,4,MR,2:00PM,3:50PM,Ullal/Shi/LaGraff,,40,0,40,ENGR,2022-08-29,2022-12-20,FALL 2022,56396,1600,04,ENGR-1600,Materials Science,"Introduction to the scientific principles that dictate the structure and properties of engineering materials, including metals, ceramics, semiconductors, and polymers. Physical properties of materials (mechanical, electrical, thermal, optical) are discussed in terms of the underlying bonding and structure, spanning multiple length scales from atomic packing to micron scale defects, in practical engineering materials. Throughout the course, the material behaviors are understood from the viewpoint of thermodynamics and kinetics.",,,"['CHEM-1100', 'CHEM-1110']",[],Engineering
MATERIALS SCIENCE,REC,4,W,1:00PM,1:50PM,Ullal/Shi/LaGraff,,40,0,40,ENGR,2022-08-29,2022-12-20,FALL 2022,56396,1600,04,ENGR-1600,Materials Science,"Introduction to the scientific principles that dictate the structure and properties of engineering materials, including metals, ceramics, semiconductors, and polymers. Physical properties of materials (mechanical, electrical, thermal, optical) are discussed in terms of the underlying bonding and structure, spanning multiple length scales from atomic packing to micron scale defects, in practical engineering materials. Throughout the course, the material behaviors are understood from the viewpoint of thermodynamics and kinetics.",,,"['CHEM-1100', 'CHEM-1110']",[],Engineering
INTRO TO BETTER WORLD ENGR,LEC,1,M,4:00PM,4:50PM,Anderson/Garde,,150,0,150,ENGR,2022-08-29,2022-12-20,FALL 2022,58404,1700,01,ENGR-1700,Introduction to Better World Engineering,"This seminar-based course introduces students to the roles the different engineering disciplines play in addressing modern engineering challenges. This course conveys that design is a principal aspect of engineering, often involving multiple disciplines simultaneously and that the associated engineering solutions often have ethical, cultural, social, economic, and environmental consequences. As such these issues must be considered in determining the appropriateness of an engineering solution.",,,[],[],Engineering
DESIGN & INNOVATION STUDIO III,STU,4,TF,9:00AM,11:50AM,Akera,,35,0,35,ENGR,2022-08-29,2022-12-20,FALL 2022,58688,2020,01,ENGR-2020,Design and Innovation Studio III,"This design studio introduces students to the first semester-long design project. We introduce students to more formal engineering design methods. This includes problem formulation, structured ideation, rapid prototyping, evaluation, functional modeling, and iteration. Studio III will also continue to draw on social science methods of ethnographic observation, background research, stakeholder analysis, and also a critical deconstruction of engineering design methods in a way that builds agility in ways more appropriate for those in DIS. Development of individual skills in design development, presentation, and portfolio building are also emphasized.",,,['STSO-2610'],[],Engineering
INTRO ENGINEERING DESIGN,REC,4,MR,8:00AM,9:50AM,Chichester/Anderson,,25,0,25,ENGR,2022-08-29,2022-12-20,FALL 2022,55015,2050,01,ENGR-2050,Introduction to Engineering Design,"A first course in engineering design which emphasizes creativity, teamwork, communication, and work across engineering disciplines. Students are introduced to the design process through a semester-long project which provides a design-build-test experience. Oral and written communication are important elements of the course. The course meets with ENGR 1010.",,,"['ENGR-1100', 'ECSE-1010', 'ENGR-1200', 'ENGR-1400', 'CIVL-1200', 'PHYS-1200', 'PHYS-1250']",[],Engineering
INTRO ENGINEERING DESIGN,REC,4,MR,10:00AM,11:50AM,Chichester/Anderson,,20,2,18,ENGR,2022-08-29,2022-12-20,FALL 2022,56558,2050,02,ENGR-2050,Introduction to Engineering Design,"A first course in engineering design which emphasizes creativity, teamwork, communication, and work across engineering disciplines. Students are introduced to the design process through a semester-long project which provides a design-build-test experience. Oral and written communication are important elements of the course. The course meets with ENGR 1010.",,,"['ENGR-1100', 'ECSE-1010', 'ENGR-1200', 'ENGR-1400', 'CIVL-1200', 'PHYS-1200', 'PHYS-1250']",[],Engineering
INTRO ENGINEERING DESIGN,REC,4,MR,12:00PM,1:50PM,Chichester/Anderson,,25,0,25,ENGR,2022-08-29,2022-12-20,FALL 2022,55016,2050,04,ENGR-2050,Introduction to Engineering Design,"A first course in engineering design which emphasizes creativity, teamwork, communication, and work across engineering disciplines. Students are introduced to the design process through a semester-long project which provides a design-build-test experience. Oral and written communication are important elements of the course. The course meets with ENGR 1010.",,,"['ENGR-1100', 'ECSE-1010', 'ENGR-1200', 'ENGR-1400', 'CIVL-1200', 'PHYS-1200', 'PHYS-1250']",[],Engineering
INTRO ENGINEERING DESIGN,REC,4,MR,2:00PM,3:50PM,Chichester/Anderson,,20,0,20,ENGR,2022-08-29,2022-12-20,FALL 2022,55017,2050,06,ENGR-2050,Introduction to Engineering Design,"A first course in engineering design which emphasizes creativity, teamwork, communication, and work across engineering disciplines. Students are introduced to the design process through a semester-long project which provides a design-build-test experience. Oral and written communication are important elements of the course. The course meets with ENGR 1010.",,,"['ENGR-1100', 'ECSE-1010', 'ENGR-1200', 'ENGR-1400', 'CIVL-1200', 'PHYS-1200', 'PHYS-1250']",[],Engineering
INTRO ENGINEERING DESIGN,REC,4,TF,2:00PM,3:50PM,Chichester/Anderson,,20,1,19,ENGR,2022-08-29,2022-12-20,FALL 2022,57374,2050,08,ENGR-2050,Introduction to Engineering Design,"A first course in engineering design which emphasizes creativity, teamwork, communication, and work across engineering disciplines. Students are introduced to the design process through a semester-long project which provides a design-build-test experience. Oral and written communication are important elements of the course. The course meets with ENGR 1010.",,,"['ENGR-1100', 'ECSE-1010', 'ENGR-1200', 'ENGR-1400', 'CIVL-1200', 'PHYS-1200', 'PHYS-1250']",[],Engineering
INTRO ENGINEERING DESIGN,REC,4,TF,10:00AM,11:50AM,Chichester/Anderson,,20,0,20,ENGR,2022-08-29,2022-12-20,FALL 2022,57237,2050,09,ENGR-2050,Introduction to Engineering Design,"A first course in engineering design which emphasizes creativity, teamwork, communication, and work across engineering disciplines. Students are introduced to the design process through a semester-long project which provides a design-build-test experience. Oral and written communication are important elements of the course. The course meets with ENGR 1010.",,,"['ENGR-1100', 'ECSE-1010', 'ENGR-1200', 'ENGR-1400', 'CIVL-1200', 'PHYS-1200', 'PHYS-1250']",[],Engineering
INTRO ENGINEERING DESIGN,REC,4,TF,12:00PM,1:50PM,Chichester/Anderson,,20,0,20,ENGR,2022-08-29,2022-12-20,FALL 2022,55019,2050,11,ENGR-2050,Introduction to Engineering Design,"A first course in engineering design which emphasizes creativity, teamwork, communication, and work across engineering disciplines. Students are introduced to the design process through a semester-long project which provides a design-build-test experience. Oral and written communication are important elements of the course. The course meets with ENGR 1010.",,,"['ENGR-1100', 'ECSE-1010', 'ENGR-1200', 'ENGR-1400', 'CIVL-1200', 'PHYS-1200', 'PHYS-1250']",[],Engineering
INTRO ENGINEERING DESIGN,REC,4,M,2:00PM,3:50PM,Chichester/Anderson,,20,0,20,ENGR,2022-08-29,2022-12-20,FALL 2022,58065,2050,14,ENGR-2050,Introduction to Engineering Design,"A first course in engineering design which emphasizes creativity, teamwork, communication, and work across engineering disciplines. Students are introduced to the design process through a semester-long project which provides a design-build-test experience. Oral and written communication are important elements of the course. The course meets with ENGR 1010.",,,"['ENGR-1100', 'ECSE-1010', 'ENGR-1200', 'ENGR-1400', 'CIVL-1200', 'PHYS-1200', 'PHYS-1250']",[],Engineering
INTRO ENGINEERING DESIGN,REC,4,R,2:00PM,3:50PM,Chichester/Anderson,,20,0,20,ENGR,2022-08-29,2022-12-20,FALL 2022,58065,2050,14,ENGR-2050,Introduction to Engineering Design,"A first course in engineering design which emphasizes creativity, teamwork, communication, and work across engineering disciplines. Students are introduced to the design process through a semester-long project which provides a design-build-test experience. Oral and written communication are important elements of the course. The course meets with ENGR 1010.",,,"['ENGR-1100', 'ECSE-1010', 'ENGR-1200', 'ENGR-1400', 'CIVL-1200', 'PHYS-1200', 'PHYS-1250']",[],Engineering
ENGINEERING DYNAMICS,LEC,4,MR,8:00AM,9:50AM,Tichy,,50,1,49,ENGR,2022-08-29,2022-12-20,FALL 2022,55021,2090,01,ENGR-2090,Engineering Dynamics,"An integrated development of modeling-and problem-solving techniques for particles and rigid bodies emphasizing the use of free-body diagrams, vector algebra, and computer simulation. Topics covered include the kinematics and kinetics of translational, rotational, and general plane motion, energy and momentum methods.",,,"['ENGR-1100', 'ECSE-1010', 'PHYS-1100', 'PHYS-1150', 'MATH-2400', 'MATH-2400']",[],Engineering
ENGINEERING DYNAMICS,LEC,4,MR,10:00AM,11:50AM,Staff,,65,0,65,ENGR,2022-08-29,2022-12-20,FALL 2022,56393,2090,02,ENGR-2090,Engineering Dynamics,"An integrated development of modeling-and problem-solving techniques for particles and rigid bodies emphasizing the use of free-body diagrams, vector algebra, and computer simulation. Topics covered include the kinematics and kinetics of translational, rotational, and general plane motion, energy and momentum methods.",,,"['ENGR-1100', 'ECSE-1010', 'PHYS-1100', 'PHYS-1150', 'MATH-2400', 'MATH-2400']",[],Engineering
THERMAL AND FLUIDS ENGR I,LEC,4,TF,12:00PM,1:50PM,Lander,,30,0,30,ENGR,2022-08-29,2022-12-20,FALL 2022,55457,2250,01,ENGR-2250,Thermal and Fluids Engineering I,"Application of control volume balances of mass, momentum, energy, and entropy in systems of practical importance to all engineers. Identification of control volumes, properties of pure materials, mass and energy conservation for closed and open systems, second law of thermodynamics, Bernoulli equation, fluid statics, forces and heat transfer in external and internal flows, conduction, and radiative heat transfer.",,,"['PHYS-1100', 'PHYS-1150', 'ENGR-1100', 'ECSE-1010', 'MATH-2400']",[],Engineering
ELECTRONIC INSTRUMENTATION,LEC,4,MR,8:00AM,9:50AM,Chichester,,60,0,60,ENGR,2022-08-29,2022-12-20,FALL 2022,57242,2300,01,ENGR-2300,Electronic Instrumentation,"A survey, application-oriented course for engineering and science majors. Transducers and measurement devices. DC and AC analog circuits including impedance, power, frequency response, and resonance. Diodes, transistors, and operational amplifiers. Signal conditioning, noise, and shielding. Digital electronics, A/D and D/A conversation. Power supplies, rectifiers, and electromagnetic devices.",,,"['PHYS-1200', 'PHYS-1250', 'MATH-1020']",[],Engineering
ELECTRONIC INSTRUMENTATION,LEC,4,W,6:00PM,7:50PM,Chichester,,60,0,60,ENGR,2022-08-29,2022-12-20,FALL 2022,57242,2300,01,ENGR-2300,Electronic Instrumentation,"A survey, application-oriented course for engineering and science majors. Transducers and measurement devices. DC and AC analog circuits including impedance, power, frequency response, and resonance. Diodes, transistors, and operational amplifiers. Signal conditioning, noise, and shielding. Digital electronics, A/D and D/A conversation. Power supplies, rectifiers, and electromagnetic devices.",,,"['PHYS-1200', 'PHYS-1250', 'MATH-1020']",[],Engineering
ELECTRONIC INSTRUMENTATION,LEC,4,MR,4:00PM,5:50PM,Chichester,,60,0,60,ENGR,2022-08-29,2022-12-20,FALL 2022,57243,2300,02,ENGR-2300,Electronic Instrumentation,"A survey, application-oriented course for engineering and science majors. Transducers and measurement devices. DC and AC analog circuits including impedance, power, frequency response, and resonance. Diodes, transistors, and operational amplifiers. Signal conditioning, noise, and shielding. Digital electronics, A/D and D/A conversation. Power supplies, rectifiers, and electromagnetic devices.",,,"['PHYS-1200', 'PHYS-1250', 'MATH-1020']",[],Engineering
ELECTRONIC INSTRUMENTATION,LEC,4,W,6:00PM,7:50PM,Chichester,,60,0,60,ENGR,2022-08-29,2022-12-20,FALL 2022,57243,2300,02,ENGR-2300,Electronic Instrumentation,"A survey, application-oriented course for engineering and science majors. Transducers and measurement devices. DC and AC analog circuits including impedance, power, frequency response, and resonance. Diodes, transistors, and operational amplifiers. Signal conditioning, noise, and shielding. Digital electronics, A/D and D/A conversation. Power supplies, rectifiers, and electromagnetic devices.",,,"['PHYS-1200', 'PHYS-1250', 'MATH-1020']",[],Engineering
EMBEDDED CONTROL,STU,4,MR,10:00AM,11:50AM,Wilt,,50,3,47,ENGR,2022-08-29,2022-12-20,FALL 2022,55022,2350,01,ENGR-2350,Embedded Control,"Engineering laboratory introduction to the microprocessor as an embedded element of engineering systems. Students simultaneously develop the hardware and software of one or more target systems during the semester. Topics include concepts and practices of microcontroller hardware and software for command, sensing, control, and display. Specifically, this includes control of dynamic systems and sensor interfaces; analog-digital conversion; parallel input/output; driver circuits, modular programming, and subsystem integration.",,,['CSCI-1100'],[],Engineering
EMBEDDED CONTROL,LEC,4,W,10:00AM,11:50AM,Wilt,,50,3,47,ENGR,2022-08-29,2022-12-20,FALL 2022,55022,2350,01,ENGR-2350,Embedded Control,"Engineering laboratory introduction to the microprocessor as an embedded element of engineering systems. Students simultaneously develop the hardware and software of one or more target systems during the semester. Topics include concepts and practices of microcontroller hardware and software for command, sensing, control, and display. Specifically, this includes control of dynamic systems and sensor interfaces; analog-digital conversion; parallel input/output; driver circuits, modular programming, and subsystem integration.",,,['CSCI-1100'],[],Engineering
EMBEDDED CONTROL,STU,4,MR,2:00PM,3:50PM,Wilt,,50,1,49,ENGR,2022-08-29,2022-12-20,FALL 2022,55023,2350,02,ENGR-2350,Embedded Control,"Engineering laboratory introduction to the microprocessor as an embedded element of engineering systems. Students simultaneously develop the hardware and software of one or more target systems during the semester. Topics include concepts and practices of microcontroller hardware and software for command, sensing, control, and display. Specifically, this includes control of dynamic systems and sensor interfaces; analog-digital conversion; parallel input/output; driver circuits, modular programming, and subsystem integration.",,,['CSCI-1100'],[],Engineering
EMBEDDED CONTROL,LEC,4,W,10:00AM,11:50AM,Staff,,50,1,49,ENGR,2022-08-29,2022-12-20,FALL 2022,55023,2350,02,ENGR-2350,Embedded Control,"Engineering laboratory introduction to the microprocessor as an embedded element of engineering systems. Students simultaneously develop the hardware and software of one or more target systems during the semester. Topics include concepts and practices of microcontroller hardware and software for command, sensing, control, and display. Specifically, this includes control of dynamic systems and sensor interfaces; analog-digital conversion; parallel input/output; driver circuits, modular programming, and subsystem integration.",,,['CSCI-1100'],[],Engineering
EMBEDDED CONTROL,STU,4,TF,10:00AM,11:50AM,Wilt,,50,0,50,ENGR,2022-08-29,2022-12-20,FALL 2022,55024,2350,03,ENGR-2350,Embedded Control,"Engineering laboratory introduction to the microprocessor as an embedded element of engineering systems. Students simultaneously develop the hardware and software of one or more target systems during the semester. Topics include concepts and practices of microcontroller hardware and software for command, sensing, control, and display. Specifically, this includes control of dynamic systems and sensor interfaces; analog-digital conversion; parallel input/output; driver circuits, modular programming, and subsystem integration.",,,['CSCI-1100'],[],Engineering
EMBEDDED CONTROL,LEC,4,W,10:00AM,11:50AM,Staff,,50,0,50,ENGR,2022-08-29,2022-12-20,FALL 2022,55024,2350,03,ENGR-2350,Embedded Control,"Engineering laboratory introduction to the microprocessor as an embedded element of engineering systems. Students simultaneously develop the hardware and software of one or more target systems during the semester. Topics include concepts and practices of microcontroller hardware and software for command, sensing, control, and display. Specifically, this includes control of dynamic systems and sensor interfaces; analog-digital conversion; parallel input/output; driver circuits, modular programming, and subsystem integration.",,,['CSCI-1100'],[],Engineering
STRENGTH OF MATERIALS,LEC,4,M,10:00AM,11:50AM,Chichester,,65,2,63,ENGR,2022-08-29,2022-12-20,FALL 2022,55026,2530,01,ENGR-2530,Strength of Materials,"Concept of stress and strain, generalized Hooke’s law, axial load, torsion, pure bending, transverse loading, transformation of stress and strain components in 2D, design of beams and shafts for strength, deflection of beams, work and energy, columns.",,,['ENGR-1100'],[],Engineering
STRENGTH OF MATERIALS,LEC,4,R,10:00AM,11:50AM,Chichester,,65,2,63,ENGR,2022-08-29,2022-12-20,FALL 2022,55026,2530,01,ENGR-2530,Strength of Materials,"Concept of stress and strain, generalized Hooke’s law, axial load, torsion, pure bending, transverse loading, transformation of stress and strain components in 2D, design of beams and shafts for strength, deflection of beams, work and energy, columns.",,,['ENGR-1100'],[],Engineering
STRENGTH OF MATERIALS,LEC,4,W,4:00PM,5:50PM,Chichester,,65,2,63,ENGR,2022-08-29,2022-12-20,FALL 2022,55026,2530,01,ENGR-2530,Strength of Materials,"Concept of stress and strain, generalized Hooke’s law, axial load, torsion, pure bending, transverse loading, transformation of stress and strain components in 2D, design of beams and shafts for strength, deflection of beams, work and energy, columns.",,,['ENGR-1100'],[],Engineering
STRENGTH OF MATERIALS,LEC,4,M,12:00PM,1:50PM,Chichester,,65,0,65,ENGR,2022-08-29,2022-12-20,FALL 2022,55027,2530,02,ENGR-2530,Strength of Materials,"Concept of stress and strain, generalized Hooke’s law, axial load, torsion, pure bending, transverse loading, transformation of stress and strain components in 2D, design of beams and shafts for strength, deflection of beams, work and energy, columns.",,,['ENGR-1100'],[],Engineering
STRENGTH OF MATERIALS,LEC,4,W,4:00PM,5:50PM,Chichester,,65,0,65,ENGR,2022-08-29,2022-12-20,FALL 2022,55027,2530,02,ENGR-2530,Strength of Materials,"Concept of stress and strain, generalized Hooke’s law, axial load, torsion, pure bending, transverse loading, transformation of stress and strain components in 2D, design of beams and shafts for strength, deflection of beams, work and energy, columns.",,,['ENGR-1100'],[],Engineering
STRENGTH OF MATERIALS,LEC,4,R,12:00PM,1:50PM,Chichester,,65,0,65,ENGR,2022-08-29,2022-12-20,FALL 2022,55027,2530,02,ENGR-2530,Strength of Materials,"Concept of stress and strain, generalized Hooke’s law, axial load, torsion, pure bending, transverse loading, transformation of stress and strain components in 2D, design of beams and shafts for strength, deflection of beams, work and energy, columns.",,,['ENGR-1100'],[],Engineering
STRENGTH OF MATERIALS,LEC,4,T,10:00AM,11:50AM,Chichester,,60,0,60,ENGR,2022-08-29,2022-12-20,FALL 2022,55028,2530,03,ENGR-2530,Strength of Materials,"Concept of stress and strain, generalized Hooke’s law, axial load, torsion, pure bending, transverse loading, transformation of stress and strain components in 2D, design of beams and shafts for strength, deflection of beams, work and energy, columns.",,,['ENGR-1100'],[],Engineering
STRENGTH OF MATERIALS,LEC,4,F,10:00AM,11:50AM,Chichester,,60,0,60,ENGR,2022-08-29,2022-12-20,FALL 2022,55028,2530,03,ENGR-2530,Strength of Materials,"Concept of stress and strain, generalized Hooke’s law, axial load, torsion, pure bending, transverse loading, transformation of stress and strain components in 2D, design of beams and shafts for strength, deflection of beams, work and energy, columns.",,,['ENGR-1100'],[],Engineering
STRENGTH OF MATERIALS,LEC,4,W,4:00PM,5:50PM,Chichester,,60,0,60,ENGR,2022-08-29,2022-12-20,FALL 2022,55028,2530,03,ENGR-2530,Strength of Materials,"Concept of stress and strain, generalized Hooke’s law, axial load, torsion, pure bending, transverse loading, transformation of stress and strain components in 2D, design of beams and shafts for strength, deflection of beams, work and energy, columns.",,,['ENGR-1100'],[],Engineering
STRENGTH OF MATERIALS,LEC,4,W,4:00PM,5:50PM,Chichester,,50,0,50,ENGR,2022-08-29,2022-12-20,FALL 2022,55342,2530,04,ENGR-2530,Strength of Materials,"Concept of stress and strain, generalized Hooke’s law, axial load, torsion, pure bending, transverse loading, transformation of stress and strain components in 2D, design of beams and shafts for strength, deflection of beams, work and energy, columns.",,,['ENGR-1100'],[],Engineering
STRENGTH OF MATERIALS,LEC,4,F,2:00PM,3:50PM,Chichester,,50,0,50,ENGR,2022-08-29,2022-12-20,FALL 2022,55342,2530,04,ENGR-2530,Strength of Materials,"Concept of stress and strain, generalized Hooke’s law, axial load, torsion, pure bending, transverse loading, transformation of stress and strain components in 2D, design of beams and shafts for strength, deflection of beams, work and energy, columns.",,,['ENGR-1100'],[],Engineering
STRENGTH OF MATERIALS,LEC,4,T,2:00PM,3:50PM,Chichester,,50,0,50,ENGR,2022-08-29,2022-12-20,FALL 2022,55342,2530,04,ENGR-2530,Strength of Materials,"Concept of stress and strain, generalized Hooke’s law, axial load, torsion, pure bending, transverse loading, transformation of stress and strain components in 2D, design of beams and shafts for strength, deflection of beams, work and energy, columns.",,,['ENGR-1100'],[],Engineering
STRENGTH OF MATERIALS,LEC,4,MR,4:00PM,5:50PM,Staff,,50,0,50,ENGR,2022-08-29,2022-12-20,FALL 2022,59740,2530,05,ENGR-2530,Strength of Materials,"Concept of stress and strain, generalized Hooke’s law, axial load, torsion, pure bending, transverse loading, transformation of stress and strain components in 2D, design of beams and shafts for strength, deflection of beams, work and energy, columns.",,,['ENGR-1100'],[],Engineering
STRENGTH OF MATERIALS,TES,4,W,4:00PM,5:50PM,Staff,,50,0,50,ENGR,2022-08-29,2022-12-20,FALL 2022,59740,2530,05,ENGR-2530,Strength of Materials,"Concept of stress and strain, generalized Hooke’s law, axial load, torsion, pure bending, transverse loading, transformation of stress and strain components in 2D, design of beams and shafts for strength, deflection of beams, work and energy, columns.",,,['ENGR-1100'],[],Engineering
MOD & ANALYSIS UNCERTAINTY,LEC,3,MR,12:00PM,1:20PM,Chichester,,60,0,60,ENGR,2022-08-29,2022-12-20,FALL 2022,55029,2600,01,ENGR-2600,Modeling and Analysis of Uncertainty,"Appreciation and understanding of uncertainties and the conditions under which they occur, within the context of the engineering problem-solving pedagogy of measurements, models, validation, and analysis. Problems and concerns in obtaining measurements; tabular and graphical organization of data to minimize misinformation and maximize information; and development and evaluation of models. Concepts will be supported with computer demonstration. Applications to problems in engineering are emphasized.",,,['MATH-1010'],[],Engineering
MOD & ANALYSIS UNCERTAINTY,REC,3,W,10:00AM,12:50PM,Staff,,60,0,60,ENGR,2022-08-29,2022-12-20,FALL 2022,55029,2600,01,ENGR-2600,Modeling and Analysis of Uncertainty,"Appreciation and understanding of uncertainties and the conditions under which they occur, within the context of the engineering problem-solving pedagogy of measurements, models, validation, and analysis. Problems and concerns in obtaining measurements; tabular and graphical organization of data to minimize misinformation and maximize information; and development and evaluation of models. Concepts will be supported with computer demonstration. Applications to problems in engineering are emphasized.",,,['MATH-1010'],[],Engineering
MOD & ANALYSIS UNCERTAINTY,LEC,3,TF,8:30AM,9:50AM,Chichester,,50,0,50,ENGR,2022-08-29,2022-12-20,FALL 2022,56406,2600,03,ENGR-2600,Modeling and Analysis of Uncertainty,"Appreciation and understanding of uncertainties and the conditions under which they occur, within the context of the engineering problem-solving pedagogy of measurements, models, validation, and analysis. Problems and concerns in obtaining measurements; tabular and graphical organization of data to minimize misinformation and maximize information; and development and evaluation of models. Concepts will be supported with computer demonstration. Applications to problems in engineering are emphasized.",,,['MATH-1010'],[],Engineering
MOD & ANALYSIS UNCERTAINTY,REC,3,W,10:00AM,12:50PM,Staff,,50,0,50,ENGR,2022-08-29,2022-12-20,FALL 2022,56406,2600,03,ENGR-2600,Modeling and Analysis of Uncertainty,"Appreciation and understanding of uncertainties and the conditions under which they occur, within the context of the engineering problem-solving pedagogy of measurements, models, validation, and analysis. Problems and concerns in obtaining measurements; tabular and graphical organization of data to minimize misinformation and maximize information; and development and evaluation of models. Concepts will be supported with computer demonstration. Applications to problems in engineering are emphasized.",,,['MATH-1010'],[],Engineering
MOD & ANALYSIS UNCERTAINTY,LEC,3,TF,12:00PM,1:20PM,Chichester,,60,0,60,ENGR,2022-08-29,2022-12-20,FALL 2022,55030,2600,04,ENGR-2600,Modeling and Analysis of Uncertainty,"Appreciation and understanding of uncertainties and the conditions under which they occur, within the context of the engineering problem-solving pedagogy of measurements, models, validation, and analysis. Problems and concerns in obtaining measurements; tabular and graphical organization of data to minimize misinformation and maximize information; and development and evaluation of models. Concepts will be supported with computer demonstration. Applications to problems in engineering are emphasized.",,,['MATH-1010'],[],Engineering
MOD & ANALYSIS UNCERTAINTY,REC,3,W,10:00AM,12:50PM,Staff,,60,0,60,ENGR,2022-08-29,2022-12-20,FALL 2022,55030,2600,04,ENGR-2600,Modeling and Analysis of Uncertainty,"Appreciation and understanding of uncertainties and the conditions under which they occur, within the context of the engineering problem-solving pedagogy of measurements, models, validation, and analysis. Problems and concerns in obtaining measurements; tabular and graphical organization of data to minimize misinformation and maximize information; and development and evaluation of models. Concepts will be supported with computer demonstration. Applications to problems in engineering are emphasized.",,,['MATH-1010'],[],Engineering
MOD & ANALYSIS UNCERTAINTY,LEC,3,TF,2:00PM,3:20PM,Chichester,,50,0,50,ENGR,2022-08-29,2022-12-20,FALL 2022,57239,2600,05,ENGR-2600,Modeling and Analysis of Uncertainty,"Appreciation and understanding of uncertainties and the conditions under which they occur, within the context of the engineering problem-solving pedagogy of measurements, models, validation, and analysis. Problems and concerns in obtaining measurements; tabular and graphical organization of data to minimize misinformation and maximize information; and development and evaluation of models. Concepts will be supported with computer demonstration. Applications to problems in engineering are emphasized.",,,['MATH-1010'],[],Engineering
MOD & ANALYSIS UNCERTAINTY,REC,3,W,10:00AM,12:50PM,Staff,,50,0,50,ENGR,2022-08-29,2022-12-20,FALL 2022,57239,2600,05,ENGR-2600,Modeling and Analysis of Uncertainty,"Appreciation and understanding of uncertainties and the conditions under which they occur, within the context of the engineering problem-solving pedagogy of measurements, models, validation, and analysis. Problems and concerns in obtaining measurements; tabular and graphical organization of data to minimize misinformation and maximize information; and development and evaluation of models. Concepts will be supported with computer demonstration. Applications to problems in engineering are emphasized.",,,['MATH-1010'],[],Engineering
GEN MANUFACTURING PROC,LEC,3,TF,8:30AM,9:50AM,Chiappone,,20,0,20,ENGR,2022-08-29,2022-12-20,FALL 2022,55031,2710,01,ENGR-2710,General Manufacturing Processes,"A classroom study of the basic theory and methods of traditional and nontraditional machining, metal joining, material working, and foundry processes, and the variety of functions performed by the primary machine tools employed by the modern manufacturing community. A basic first course or terminal course for all students who are interested in manufacturing processes.",,,[],[],Engineering
COMPUTER AIDED MACHINING,LEC,3,W,9:00AM,10:50AM,Oligny/Yerbury/Szczes,,10,0,10,ENGR,2022-08-29,2022-12-20,FALL 2022,56134,2720,01,ENGR-2720,Computer Aided Machining,"This course will introduce students to the basic concepts associated with computer numerical controlled (CNC) machining. Specifically, the student will be introduced to the processes and operations associated with CNC milling, drilling, and turning. All of these processes will be controlled by code written by the students. Students are expected to apply their knowledge of computer-aided engineering as well as manufacturing processes to class exercises, homework assignments, tests, and a final project",,,"['ENGR-1200', 'ENGR-1300']",[],Engineering
COMPUTER AIDED MACHINING,LAB,3,W,3:00PM,5:50PM,Staff,,10,0,10,ENGR,2022-08-29,2022-12-20,FALL 2022,56134,2720,01,ENGR-2720,Computer Aided Machining,"This course will introduce students to the basic concepts associated with computer numerical controlled (CNC) machining. Specifically, the student will be introduced to the processes and operations associated with CNC milling, drilling, and turning. All of these processes will be controlled by code written by the students. Students are expected to apply their knowledge of computer-aided engineering as well as manufacturing processes to class exercises, homework assignments, tests, and a final project",,,"['ENGR-1200', 'ENGR-1300']",[],Engineering
PD: LEADERSHIP COMPETENCIES,LEC,1,T,12:00PM,1:50PM,Chichester,,45,0,45,ENGR,2022-08-29,2022-12-20,FALL 2022,56780,4010,01,ENGR-4010,Professional Development: Leadership Competencies,"Students will study issues associated with working in teams in a modern work environment. Various styles of leadership, the definitions of power and empowerment and their applications in industry and team settings will be studied. Additionally, other topics to be explored include vision, values and attitudes, and organizational culture. The course format will include small and large group discussions, case studies, experiential exercises, and participation from industry guests.",,,[],[],Engineering
PD: LEADERSHIP COMPETENCIES,LEC,1,T,2:00PM,3:50PM,Chichester,,45,0,45,ENGR,2022-08-29,2022-12-20,FALL 2022,56551,4010,02,ENGR-4010,Professional Development: Leadership Competencies,"Students will study issues associated with working in teams in a modern work environment. Various styles of leadership, the definitions of power and empowerment and their applications in industry and team settings will be studied. Additionally, other topics to be explored include vision, values and attitudes, and organizational culture. The course format will include small and large group discussions, case studies, experiential exercises, and participation from industry guests.",,,[],[],Engineering
PD: LEADERSHIP COMPETENCIES,LEC,1,W,10:00AM,11:50AM,Chichester,,45,0,45,ENGR,2022-08-29,2022-12-20,FALL 2022,56552,4010,03,ENGR-4010,Professional Development: Leadership Competencies,"Students will study issues associated with working in teams in a modern work environment. Various styles of leadership, the definitions of power and empowerment and their applications in industry and team settings will be studied. Additionally, other topics to be explored include vision, values and attitudes, and organizational culture. The course format will include small and large group discussions, case studies, experiential exercises, and participation from industry guests.",,,[],[],Engineering
