course_name,course_type,course_credit_hours,course_days_of_the_week,course_start_time,course_end_time,course_instructor,course_location,course_max_enroll,course_enrolled,course_remained,course_department,course_start_date,course_end_date,semester,course_crn,course_level,course_section,short_name,full_name,description,raw_precoreqs,offer_frequency,prerequisites,corequisites,school
ARCH EXP & PLAN ENGINEERING,SEM,0,,,,Bruce,,500,0,500,ADMN,2022-05-23,2022-08-19,SUMMER 2022,17560,1030,01,ADMN-1030,,,,,,,Other
ARCH EXP & PLAN HUMANITIES,SEM,0,,,,Bruce,,500,0,500,ADMN,2022-05-23,2022-08-19,SUMMER 2022,17561,1030,02,ADMN-1030,,,,,,,Other
ARCH EXP & PLAN ITWS/UNDECIDED,SEM,0,,,,Bruce,,500,0,500,ADMN,2022-05-23,2022-08-19,SUMMER 2022,17562,1030,03,ADMN-1030,,,,,,,Other
ARCH EXP & PLAN MANAGEMENT,SEM,0,,,,Bruce,,500,0,500,ADMN,2022-05-23,2022-08-19,SUMMER 2022,17563,1030,04,ADMN-1030,,,,,,,Other
ARCH EXP & PLAN SCIENCE,SEM,0,,,,Bruce,,500,0,500,ADMN,2022-05-23,2022-08-19,SUMMER 2022,17564,1030,05,ADMN-1030,,,,,,,Other
STUDENT SUCCESS LABS,LEC,0,W,1:00PM,1:50PM,Trzepacz,,120,0,120,ADMN,2022-05-23,2022-08-19,SUMMER 2022,17355,1824,01,ADMN-1824,,,,,,,Other
SUMMER ADMINIST REGISTRATION,LEC,0,,,,Grega,,700,0,700,ADMN,2022-05-23,2022-08-19,SUMMER 2022,16865,6600,01,ADMN-6600,,,,,,,Other
TA TRAINING SEMINAR,LEC,0,,,,Mullet/Dunn,,500,0,500,ADMN,2022-05-23,2022-08-19,SUMMER 2022,17582,6800,01,ADMN-6800,,,,,,,Other
ARCHITECTURAL DESIGN STUDIO 5,LEC,5,MWR,2:00PM,5:50PM,Crembil,,15,0,15,ARCH,2022-05-23,2022-08-19,SUMMER 2022,17322,4770,01,ARCH-4770,Architectural Design Studio 5,,,,[],[],Architecture
ARCHITECTURAL DESIGN STUDIO 5,LEC,5,MWR,2:00PM,5:50PM,Hower,,15,0,15,ARCH,2022-05-23,2022-08-19,SUMMER 2022,17552,4770,02,ARCH-4770,Architectural Design Studio 5,,,,[],[],Architecture
ARCHITECTURAL DESIGN STUDIO 5,LEC,5,MWR,2:00PM,5:50PM,Lopez,,15,0,15,ARCH,2022-05-23,2022-08-19,SUMMER 2022,17584,4770,03,ARCH-4770,Architectural Design Studio 5,,,,[],[],Architecture
ARCHITECTURAL DESIGN STUDIO 5,,5,MWR,2:00PM,5:50PM,Staff,,75,0,75,ARCH,2022-05-23,2022-08-19,SUMMER 2022,17786,4770,04,ARCH-4770,Architectural Design Studio 5,,,,[],[],Architecture
ARCHITECTURAL DESIGN STUDIO 6,LEC,5,MWR,2:00PM,5:50PM,Hower,,15,0,15,ARCH,2022-05-23,2022-08-19,SUMMER 2022,17554,4780,01,ARCH-4780,Architectural Design Studio 6,,,,[],[],Architecture
ARCHITECTURAL DESIGN STUDIO 6,LEC,5,MWR,2:00PM,5:50PM,Lopez,,15,0,15,ARCH,2022-05-23,2022-08-19,SUMMER 2022,17555,4780,02,ARCH-4780,Architectural Design Studio 6,,,,[],[],Architecture
ARCHITECTURAL DESIGN STUDIO 6,LEC,5,MWR,2:00PM,5:50PM,Crembil,,15,0,15,ARCH,2022-05-23,2022-08-19,SUMMER 2022,17585,4780,03,ARCH-4780,Architectural Design Studio 6,,,,[],[],Architecture
MASTER'S THESIS,LEC,1-12,,,,Xiang,,10,0,10,ARCH,2022-05-23,2022-08-19,SUMMER 2022,17677,6990,01,ARCH-6990,Master's Thesis,,,,[],[],Architecture
ARCHITECTURE DISSERTATION,LEC,1-15,,,,Tsamis,,10,0,10,ARCH,2022-05-23,2022-08-19,SUMMER 2022,17678,9990,01,ARCH-9990,Dissertation,,,,[],[],Architecture
POPULAR MUSIC & SOCIETY,LEC,4,MR,8:00AM,10:05AM,Galloway,,19,0,19,ARTS,2022-05-23,2022-08-19,SUMMER 2022,17770,2550,01,ARTS-2550,Popular Music and Society,,,,[],[],"Humanities, Arts and Social Sciences"
SOUND RECORDING & PROD I,,4,MTRF,10:30AM,12:35PM,Rice,,12,0,12,ARTS,2022-05-23,2022-08-19,SUMMER 2022,17747,2700,01,ARTS-2700,Sound Recording and Production I,,,,[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: VIOLIN,,1,,,,Morey/Fisher-Loc,,10,0,10,ARTS,2022-05-23,2022-08-19,SUMMER 2022,17529,2750,01,ARTS-2750,Private Music Lessons,,,,[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: VIOLA,,1,,,,Morey/Fisher-Loc,,10,0,10,ARTS,2022-05-23,2022-08-19,SUMMER 2022,17530,2750,02,ARTS-2750,Private Music Lessons,,,,[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: FLUTE,,1,,,,Gerbino/Fisher-Loc,,6,0,6,ARTS,2022-05-23,2022-08-19,SUMMER 2022,17531,2750,03,ARTS-2750,Private Music Lessons,,,,[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: OBOE,,1,,,,Gerbino/Fisher-Loc,,6,0,6,ARTS,2022-05-23,2022-08-19,SUMMER 2022,17532,2750,04,ARTS-2750,Private Music Lessons,,,,[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS:CLARINET,,1,,,,Gerbino/Fisher-Loc,,6,0,6,ARTS,2022-05-23,2022-08-19,SUMMER 2022,17533,2750,05,ARTS-2750,Private Music Lessons,,,,[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: SAX,,1,,,,Gerbino/Fisher-Loc,,6,0,6,ARTS,2022-05-23,2022-08-19,SUMMER 2022,17534,2750,06,ARTS-2750,Private Music Lessons,,,,[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: VOICE,,1,,,,Harrigan/Fisher-Loc,,12,0,12,ARTS,2022-05-23,2022-08-19,SUMMER 2022,17537,2750,07,ARTS-2750,Private Music Lessons,,,,[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: GUITAR,,1,,,,Quigley/Fisher-Loc,,20,0,20,ARTS,2022-05-23,2022-08-19,SUMMER 2022,17655,2750,08,ARTS-2750,Private Music Lessons,,,,[],[],"Humanities, Arts and Social Sciences"
"MUSIC, SOUND, & SCREEN MEDIA",LEC,4,TF,8:00AM,10:05AM,Galloway,,19,0,19,ARTS,2022-05-23,2022-08-19,SUMMER 2022,17768,4960,01,ARTS-4960,Topics in the Arts,,,,[],[],"Humanities, Arts and Social Sciences"
COSMOLOGY: OUR UNIVERSE,LEC,4,MR,8:00AM,10:05AM,Georg,,20,0,20,ASTR,2022-05-23,2022-08-19,SUMMER 2022,17636,2960,01,ASTR-2960,,,,,,,Science
TOPICS IN ASTR,LEC,4,MR,8:00AM,10:05AM,Georg,,20,0,20,ASTR,2022-05-23,2022-08-19,SUMMER 2022,17796,2960,02,ASTR-2960,,,,,,,Science
MOLECULAR BIOCHEMISTRY I,LEC,4,MR,10:30AM,12:35PM,Fraser,,50,0,50,BCBP,2022-05-23,2022-08-19,SUMMER 2022,17263,4760,01,BCBP-4760,Molecular Biochemistry I,,,,[],[],Science
MASTER'S THESIS,LEC,1-9,,,,Wang,,10,0,10,BCBP,2022-05-23,2022-08-19,SUMMER 2022,17118,6990,01,BCBP-6990,Master's Thesis,,,,[],[],Science
DISSERTATION,LEC,1-15,,,,Bystroff,,10,0,10,BCBP,2022-05-23,2022-08-19,SUMMER 2022,17119,9990,01,BCBP-9990,Dissertation,,,,[],[],Science
DISSERTATION,LEC,1-15,,,,Swank,,0,0,0,BCBP,2022-05-23,2022-08-19,SUMMER 2022,17120,9990,02,BCBP-9990,Dissertation,,,,[],[],Science
DISSERTATION,LEC,1-15,,,,Linhardt,,10,0,10,BCBP,2022-05-23,2022-08-19,SUMMER 2022,17121,9990,03,BCBP-9990,Dissertation,,,,[],[],Science
DISSERTATION,LEC,1-15,,,,Wang,,10,0,10,BCBP,2022-05-23,2022-08-19,SUMMER 2022,17122,9990,04,BCBP-9990,Dissertation,,,,[],[],Science
BIOSTATISTICS,LEC,4,TF,10:30AM,12:35PM,Stetler,,25,0,25,BIOL,2022-05-23,2022-08-19,SUMMER 2022,17265,4200,01,BIOL-4200,Biostatistics,,,,[],[],Science
MOLECULAR BIOLOGY LAB,LAB,6,T,1:00PM,6:00PM,Rutledge,,8,0,8,BIOL,2022-05-23,2022-08-19,SUMMER 2022,17598,4720,01,BIOL-4720,Molecular Biology Laboratory,,,,[],[],Science
MOLECULAR BIOLOGY LAB,REC,6,F,1:00PM,2:50PM,Rutledge,,8,0,8,BIOL,2022-05-23,2022-08-19,SUMMER 2022,17598,4720,01,BIOL-4720,Molecular Biology Laboratory,,,,[],[],Science
MOLECULAR BIOLOGY LAB,LAB,6,R,1:00PM,6:00PM,Rutledge,,8,0,8,BIOL,2022-05-23,2022-08-19,SUMMER 2022,17599,4720,02,BIOL-4720,Molecular Biology Laboratory,,,,[],[],Science
MOLECULAR BIOLOGY LAB,REC,6,F,1:00PM,2:50PM,Rutledge,,8,0,8,BIOL,2022-05-23,2022-08-19,SUMMER 2022,17599,4720,02,BIOL-4720,Molecular Biology Laboratory,,,,[],[],Science
ADVANCED CELL BIOLOGY LAB,LAB,6,MR,1:00PM,4:00PM,Klein,,8,0,8,BIOL,2022-05-23,2022-08-19,SUMMER 2022,17668,4740,01,BIOL-4740,Advanced Cell Biology Laboratory,,,,[],[],Science
ADVANCED CELL BIOLOGY LAB,REC,6,M,4:10PM,5:00PM,Klein,,8,0,8,BIOL,2022-05-23,2022-08-19,SUMMER 2022,17668,4740,01,BIOL-4740,Advanced Cell Biology Laboratory,,,,[],[],Science
MOLECULAR BIOCHEMISTRY I,LEC,4,MR,10:30AM,12:35PM,Fraser,,50,0,50,BIOL,2022-05-23,2022-08-19,SUMMER 2022,17262,4760,01,BIOL-4760,Molecular Biochemistry I,,,,[],[],Science
MASTER'S THESIS,LEC,1-9,,,,Barquera,,10,0,10,BIOL,2022-05-23,2022-08-19,SUMMER 2022,16866,6990,01,BIOL-6990,Master's Thesis,,,,[],[],Science
MASTER'S THESIS,LEC,1-9,,,,Nierzwicki,,10,0,10,BIOL,2022-05-23,2022-08-19,SUMMER 2022,16867,6990,02,BIOL-6990,Master's Thesis,,,,[],[],Science
MASTER'S THESIS,LEC,1-9,,,,Ligon,,10,0,10,BIOL,2022-05-23,2022-08-19,SUMMER 2022,17123,6990,04,BIOL-6990,Master's Thesis,,,,[],[],Science
MASTER'S THESIS,LEC,1-9,,,,Bystroff,,10,0,10,BIOL,2022-05-23,2022-08-19,SUMMER 2022,17124,6990,05,BIOL-6990,Master's Thesis,,,,[],[],Science
MASTER'S THESIS,LEC,1-9,,,,Staff,,10,0,10,BIOL,2022-05-23,2022-08-19,SUMMER 2022,17125,6990,07,BIOL-6990,Master's Thesis,,,,[],[],Science
MASTER'S THESIS,LEC,1-9,,,,Staff,,10,0,10,BIOL,2022-05-23,2022-08-19,SUMMER 2022,16869,6990,09,BIOL-6990,Master's Thesis,,,,[],[],Science
MASTER'S THESIS,LEC,1-9,,,,Gilbert,,10,0,10,BIOL,2022-05-23,2022-08-19,SUMMER 2022,17126,6990,10,BIOL-6990,Master's Thesis,,,,[],[],Science
MASTER'S THESIS,LEC,1-9,,,,Linhardt,,10,0,10,BIOL,2022-05-23,2022-08-19,SUMMER 2022,17127,6990,11,BIOL-6990,Master's Thesis,,,,[],[],Science
MASTER'S THESIS,LEC,1-9,,,,Rutledge,,10,0,10,BIOL,2022-05-23,2022-08-19,SUMMER 2022,17128,6990,12,BIOL-6990,Master's Thesis,,,,[],[],Science
MASTER'S THESIS,LEC,1-9,,,,Swank,,10,0,10,BIOL,2022-05-23,2022-08-19,SUMMER 2022,17129,6990,13,BIOL-6990,Master's Thesis,,,,[],[],Science
MASTER'S THESIS,LEC,1-9,,,,Wang,,10,0,10,BIOL,2022-05-23,2022-08-19,SUMMER 2022,17130,6990,14,BIOL-6990,Master's Thesis,,,,[],[],Science
DISSERTATION,LEC,1-20,,,,Nierzwicki,,10,0,10,BIOL,2022-05-23,2022-08-19,SUMMER 2022,16870,9990,02,BIOL-9990,Dissertation,,,,[],[],Science
DISSERTATION,LEC,1-20,,,,Rose,,10,0,10,BIOL,2022-05-23,2022-08-19,SUMMER 2022,16871,9990,03,BIOL-9990,Dissertation,,,,[],[],Science
DISSERTATION,LEC,1-20,,,,Ligon,,10,0,10,BIOL,2022-05-23,2022-08-19,SUMMER 2022,17049,9990,04,BIOL-9990,Dissertation,,,,[],[],Science
DISSERTATION,LEC,1-20,,,,Dordick,,10,0,10,BIOL,2022-05-23,2022-08-19,SUMMER 2022,17131,9990,05,BIOL-9990,Dissertation,,,,[],[],Science
DISSERTATION,LEC,1-20,,,,Bystroff,,10,0,10,BIOL,2022-05-23,2022-08-19,SUMMER 2022,16872,9990,06,BIOL-9990,Dissertation,,,,[],[],Science
DISSERTATION,LEC,1-20,,,,Gilbert,,10,0,10,BIOL,2022-05-23,2022-08-19,SUMMER 2022,16980,9990,10,BIOL-9990,Dissertation,,,,[],[],Science
DISSERTATION,LEC,1-20,,,,Linhardt,,10,0,10,BIOL,2022-05-23,2022-08-19,SUMMER 2022,17132,9990,11,BIOL-9990,Dissertation,,,,[],[],Science
DISSERTATION,LEC,1-20,,,,Makhatadze,,10,0,10,BIOL,2022-05-23,2022-08-19,SUMMER 2022,17133,9990,12,BIOL-9990,Dissertation,,,,[],[],Science
DISSERTATION,LEC,1-20,,,,Swank,,10,0,10,BIOL,2022-05-23,2022-08-19,SUMMER 2022,17134,9990,13,BIOL-9990,Dissertation,,,,[],[],Science
DISSERTATION,LEC,1-20,,,,Wang,,10,0,10,BIOL,2022-05-23,2022-08-19,SUMMER 2022,17135,9990,14,BIOL-9990,Dissertation,,,,[],[],Science
PROGRAMMING FOR BIOMED ENGR,LEC,3,MR,10:30AM,12:35PM,Kruger,,12,0,12,BMED,2022-05-23,2022-08-19,SUMMER 2022,17781,2050,01,BMED-2050,Programming for BME,,,,[],[],Engineering
BIOMATERIALS SCI & ENGINEERING,LEC,4,TF,10:30AM,12:35PM,Hahn,,29,0,29,BMED,2022-05-23,2022-08-19,SUMMER 2022,17782,2100,01,BMED-2100,Biomaterials Science and Engineering,,,,[],[],Engineering
BIOMEDICAL ENGINEERING LAB,LEC,4,W,9:00AM,11:00AM,Agarwal,,12,0,12,BMED,2022-05-23,2022-08-19,SUMMER 2022,17231,4010,01,BMED-4010,Biomedical Engineering Laboratory,,,,[],[],Engineering
BIOMEDICAL ENGINEERING LAB,LAB,4,T,1:30PM,4:30PM,Agarwal,,12,0,12,BMED,2022-05-23,2022-08-19,SUMMER 2022,17231,4010,01,BMED-4010,Biomedical Engineering Laboratory,,,,[],[],Engineering
BIOMEDICAL ENGINEERING LAB,LEC,4,W,9:00AM,11:00AM,Agarwal,,12,0,12,BMED,2022-05-23,2022-08-19,SUMMER 2022,17261,4010,02,BMED-4010,Biomedical Engineering Laboratory,,,,[],[],Engineering
BIOMEDICAL ENGINEERING LAB,LAB,4,R,1:30PM,4:30PM,Agarwal,,12,0,12,BMED,2022-05-23,2022-08-19,SUMMER 2022,17261,4010,02,BMED-4010,Biomedical Engineering Laboratory,,,,[],[],Engineering
BIOMEDICAL ENGINEERING LAB,LAB,4,R,1:30PM,4:30PM,Agarwal,,0,0,0,BMED,2022-05-23,2022-08-19,SUMMER 2022,17375,4010,03,BMED-4010,Biomedical Engineering Laboratory,,,,[],[],Engineering
BIOMEDICAL ENGINEERING LAB,LEC,4,W,9:00AM,11:00AM,Agarwal,,0,0,0,BMED,2022-05-23,2022-08-19,SUMMER 2022,17375,4010,03,BMED-4010,Biomedical Engineering Laboratory,,,,[],[],Engineering
MODELING OF BIOMEDICAL SYSTEMS,LEC,4,TF,1:30PM,3:35PM,Hahn,,29,0,29,BMED,2022-05-23,2022-08-19,SUMMER 2022,17207,4200,01,BMED-4200,Modeling of Biomedical Systems,,,,[],[],Engineering
MODELING OF BIOMEDICAL SYSTEMS,LEC,4,MR,1:30PM,3:35PM,Mohamed,,29,0,29,BMED,2022-05-23,2022-08-19,SUMMER 2022,17338,4200,02,BMED-4200,Modeling of Biomedical Systems,,,,[],[],Engineering
BIOMED TRANSPORT PHENOMENA,LEC,4,MR,10:30AM,12:35PM,Mohamed,,29,0,29,BMED,2022-05-23,2022-08-19,SUMMER 2022,17671,4250,01,BMED-4250,Biomedical Transport Phenomena,,,,[],[],Engineering
EXPERIMENTAL CHEMISTRY II,LEC,3,TF,3:05PM,6:55PM,Kirova-Sno/Totsingan,,4,0,4,CHEM,2022-05-23,2022-08-19,SUMMER 2022,17670,2290,01,CHEM-2290,Experimental Chemistry II: Synthesis and Characterization,,,,[],[],Science
INORGANIC CHEMISTRY II,LEC,3,TF,12:45PM,2:50PM,Bonitatibu,,10,0,10,CHEM,2022-05-23,2022-08-19,SUMMER 2022,17335,4010,01,CHEM-4010,Inorganic Chemistry II,,,,[],[],Science
MACROSCOPIC PHYSICAL CHEMISTRY,LEC,3,MR,8:30AM,10:05AM,Korenowski,,40,0,40,CHEM,2022-05-23,2022-08-19,SUMMER 2022,17334,4410,01,CHEM-4410,Macroscopic Physical Chemistry,,,,[],[],Science
PHYSICAL CHEM FOR LIFE SCIENCE,LEC,4,MR,8:30AM,10:05AM,Colon/Korenowski,,40,0,40,CHEM,2022-05-23,2022-08-19,SUMMER 2022,17333,4440,01,CHEM-4440,Physical Chemistry for Life Sciences,,,,[],[],Science
MODERN TECHNIQUES IN CHEMISTRY,LEC,4,MR,8:00AM,9:35AM,Sprague,,16,0,16,CHEM,2022-05-23,2022-08-19,SUMMER 2022,17240,4530,01,CHEM-4530,Modern Techniques in Chemistry,,,,[],[],Science
MODERN TECHNIQUES IN CHEMISTRY,LAB,4,MWR,12:00PM,2:50PM,Sprague,,16,0,16,CHEM,2022-05-23,2022-08-19,SUMMER 2022,17240,4530,01,CHEM-4530,Modern Techniques in Chemistry,,,,[],[],Science
MODERN TECHNIQUES IN CHEMISTRY,LEC,4,MR,8:00AM,9:35AM,Sprague,,16,0,16,CHEM,2022-05-23,2022-08-19,SUMMER 2022,17363,4530,02,CHEM-4530,Modern Techniques in Chemistry,,,,[],[],Science
MODERN TECHNIQUES IN CHEMISTRY,LAB,4,MWR,3:00PM,5:50PM,Sprague,,16,0,16,CHEM,2022-05-23,2022-08-19,SUMMER 2022,17363,4530,02,CHEM-4530,Modern Techniques in Chemistry,,,,[],[],Science
MOLECULAR BIOCHEMISTRY I,LEC,4,MR,10:30AM,12:35PM,Fraser,,50,0,50,CHEM,2022-05-23,2022-08-19,SUMMER 2022,17264,4760,01,CHEM-4760,Molecular Biochemistry I,,,,[],[],Science
TRANSPORT PHENOMENA I,LEC,4,TF,8:00AM,10:05AM,Baysal,,60,0,60,CHME,2022-05-23,2022-08-19,SUMMER 2022,17232,4010,01,CHME-4010,Transport Phenomena I,,,,[],[],Engineering
TRANSPORT PHENOMENA II,LEC,4,TF,8:00AM,10:05AM,Plawsky/Woodcock,,40,0,40,CHME,2022-05-23,2022-08-19,SUMMER 2022,17330,4020,01,CHME-4020,Transport Phenomena II,,,,[],[],Engineering
CHEM PROCESS DYNAMICS & CNTRL,LEC,4,MR,6:15PM,8:20PM,Hedden,,80,0,80,CHME,2022-05-23,2022-08-19,SUMMER 2022,17233,4030,01,CHME-4030,Chemical Process Dynamics and Control,,,,[],[],Engineering
MOLECULAR MODEL & SIMULATIONS,LEC,2,F,1:00PM,3:05PM,Baysal,,20,0,20,CHME,2022-05-23,2022-08-19,SUMMER 2022,17572,4962,01,CHME-4962,,,,,,,Engineering
CHEM ENG IN DRUG DISC & DELIV,LEC,3,MR,10:15AM,11:50AM,Karande,,15,0,15,CHME,2022-05-23,2022-08-19,SUMMER 2022,17650,4963,01,CHME-4963,,,,,,,Engineering
CHEMICAL PROCESS SAFETY,LEC,1,,,,Plawsky,,20,0,20,CHME,2022-05-23,2022-08-19,SUMMER 2022,17651,4964,01,CHME-4964,,,,,,,Engineering
CHEMICAL ENGINEERING PRO SIMUL,LEC,3,TF,10:15AM,11:50AM,Baysal,,20,0,20,CHME,2022-05-23,2022-08-19,SUMMER 2022,17293,4966,01,CHME-4966,,,,,,,Engineering
FINITE ELEMENT SIMULATION CHME,LEC,2,T,6:15PM,8:20PM,Plawsky/Woodcock,,30,0,30,CHME,2022-05-23,2022-08-19,SUMMER 2022,17573,4968,01,CHME-4968,,,,,,,Engineering
MASTERS THESIS,LEC,1-12,,,,Colon,,25,0,25,CHME,2022-05-23,2022-08-19,SUMMER 2022,16835,6990,01,CHME-6990,Master's Thesis,,,,[],[],Engineering
DISSERTATION,LEC,1-15,,,,Colon,,25,0,25,CHME,2022-05-23,2022-08-19,SUMMER 2022,16836,9990,01,CHME-9990,Dissertation,,,,[],[],Engineering
DISSERTATION,,1-15,,,,Belfort,,25,0,25,CHME,2022-05-23,2022-08-19,SUMMER 2022,16998,9990,02,CHME-9990,Dissertation,,,,[],[],Engineering
DISSERTATION,LEC,1-15,,,,Plawsky,,5,0,5,CHME,2022-05-23,2022-08-19,SUMMER 2022,17059,9990,05,CHME-9990,Dissertation,,,,[],[],Engineering
MASTERS THESIS,LEC,1-12,,,,Symans,,25,0,25,CIVL,2022-05-23,2022-08-19,SUMMER 2022,16848,6990,01,CIVL-6990,Master's Thesis,,,,[],[],Engineering
MASTER'S THESIS,LEC,1-12,,,,Letchford,,25,0,25,CIVL,2022-05-23,2022-08-19,SUMMER 2022,16855,6990,02,CIVL-6990,Master's Thesis,,,,[],[],Engineering
MASTER'S THESIS,LEC,1-12,,,,Abdoun,,10,0,10,CIVL,2022-05-23,2022-08-19,SUMMER 2022,17216,6990,03,CIVL-6990,Master's Thesis,,,,[],[],Engineering
DISSERTATION,LEC,1-15,,,,Symans,,25,0,25,CIVL,2022-05-23,2022-08-19,SUMMER 2022,16849,9990,01,CIVL-9990,Dissertation,,,,[],[],Engineering
DISSERTATION,,1-15,,,,Abdoun,,25,0,25,CIVL,2022-05-23,2022-08-19,SUMMER 2022,16972,9990,02,CIVL-9990,Dissertation,,,,[],[],Engineering
INTRO TO COGNITIVE SCIENCE,,4,MR,10:30AM,12:35PM,Weissman,,50,0,50,COGS,2022-05-23,2022-08-19,SUMMER 2022,17619,2120,01,COGS-2120,Introduction to Cognitive Science,,,,[],[],"Humanities, Arts and Social Sciences"
INTRODUCTION TO LINGUISTICS,,4,TF,10:30AM,12:35PM,Weissman,,30,0,30,COGS,2022-05-23,2022-08-19,SUMMER 2022,17735,2340,01,COGS-2340,Introduction to Linguistics,,,,[],[],"Humanities, Arts and Social Sciences"
BEHAVIORAL NEUROSCIENCE,LEC,4,MR,1:30PM,3:35PM,Walf,,15,0,15,COGS,2022-05-23,2022-08-19,SUMMER 2022,17258,4360,01,COGS-4360,Behavioral Neuroscience,,,,[],[],"Humanities, Arts and Social Sciences"
LEARNING & ADVANCED GAME AI,,4,MR,4:00PM,6:05PM,Si,,19,0,19,COGS,2022-05-23,2022-08-19,SUMMER 2022,17736,4430,01,COGS-4430,Learning and Advanced Game AI,,,,[],[],"Humanities, Arts and Social Sciences"
"HORMONES, BRAIN & BEHAVIOR",,4,MR,10:30AM,12:35PM,Walf,,15,0,15,COGS,2022-05-23,2022-08-19,SUMMER 2022,17738,4700,01,COGS-4700,"Hormones, Brain, and Behavior",,,,[],[],"Humanities, Arts and Social Sciences"
EXTENDED COGNITION,LEC,1-6,,8:00AM,8:01AM,Van Heuvel,,0,0,0,COGS,2022-05-23,2022-08-19,SUMMER 2022,17795,4960,01,COGS-4960,Topics in Cognitive Science,,,,[],[],"Humanities, Arts and Social Sciences"
LEARNING & ADVANCED GAME AI,,4,MR,4:00PM,6:05PM,Si,,19,0,19,COGS,2022-05-23,2022-08-19,SUMMER 2022,17737,6430,01,COGS-6430,Learning and Advanced Game AI,,,,[],[],"Humanities, Arts and Social Sciences"
INTRO TO GRAPHIC DESIGN,,4,MR,10:30AM,12:35PM,Staff,,19,0,19,COMM,2022-05-23,2022-08-19,SUMMER 2022,17602,2660,01,COMM-2660,Introduction to Graphic Design,,,,[],[],"Humanities, Arts and Social Sciences"
MEDIA & DISINFORMATION,LEC,4,MR,1:30PM,3:35PM,Staff,,19,0,19,COMM,2022-05-23,2022-08-19,SUMMER 2022,17774,4960,03,COMM-4960,Topics in Communication,,,,[],[],"Humanities, Arts and Social Sciences"
STRAT PUBLIC SPEAKING FOR TECH,LEC,4,MR,10:30AM,12:35PM,Hendler/Gipson,,19,0,19,COMM,2022-05-23,2022-08-19,SUMMER 2022,17779,4960,04,COMM-4960,Topics in Communication,,,,[],[],"Humanities, Arts and Social Sciences"
COMPUTER SCIENCE I,LEC,4,MR,10:30AM,12:10PM,Mushtaque/Hulbert,,32,0,32,CSCI,2022-05-23,2022-08-19,SUMMER 2022,16968,1100,01,CSCI-1100,Computer Science I,,,,[],[],Science
COMPUTER SCIENCE I,LAB,4,W,10:30AM,12:35PM,Staff,,32,0,32,CSCI,2022-05-23,2022-08-19,SUMMER 2022,16968,1100,01,CSCI-1100,Computer Science I,,,,[],[],Science
COMPUTER SCIENCE I,TES,4,R,4:10PM,6:15PM,Staff,,32,0,32,CSCI,2022-05-23,2022-08-19,SUMMER 2022,16968,1100,01,CSCI-1100,Computer Science I,,,,[],[],Science
COMPUTER SCIENCE I,LEC,4,MR,10:30AM,12:10PM,Mushtaque/Hulbert,,32,0,32,CSCI,2022-05-23,2022-08-19,SUMMER 2022,17326,1100,02,CSCI-1100,Computer Science I,,,,[],[],Science
COMPUTER SCIENCE I,LAB,4,W,10:30AM,12:35PM,Staff,,32,0,32,CSCI,2022-05-23,2022-08-19,SUMMER 2022,17326,1100,02,CSCI-1100,Computer Science I,,,,[],[],Science
COMPUTER SCIENCE I,TES,4,R,4:10PM,6:15PM,Staff,,32,0,32,CSCI,2022-05-23,2022-08-19,SUMMER 2022,17326,1100,02,CSCI-1100,Computer Science I,,,,[],[],Science
PRINCIPLES OF SOFTWARE,LEC,4,MR,4:10PM,6:15PM,Kuzmin/Hulbert,,64,0,64,CSCI,2022-05-23,2022-08-19,SUMMER 2022,17331,2600,01,CSCI-2600,Principles of Software,,,,[],[],Science
PRINCIPLES OF SOFTWARE,TES,4,T,6:30PM,8:35PM,Staff,,64,0,64,CSCI,2022-05-23,2022-08-19,SUMMER 2022,17331,2600,01,CSCI-2600,Principles of Software,,,,[],[],Science
PRINCIPLES OF SOFTWARE,LEC,4,MR,6:30PM,8:35PM,Kuzmin/Hulbert,,64,0,64,CSCI,2022-05-23,2022-08-19,SUMMER 2022,17623,2600,02,CSCI-2600,Principles of Software,,,,[],[],Science
PRINCIPLES OF SOFTWARE,TES,4,T,6:30PM,8:35PM,Staff,,64,0,64,CSCI,2022-05-23,2022-08-19,SUMMER 2022,17623,2600,02,CSCI-2600,Principles of Software,,,,[],[],Science
RCOS,STU,4,TF,1:30PM,3:35PM,Turner/Goldschmid,,96,0,96,CSCI,2022-05-23,2022-08-19,SUMMER 2022,17498,2960,01,CSCI-2960,,,,,,,Science
OPERATING SYSTEMS,LEC,4,MR,10:30AM,12:35PM,Goldschmid/Hulbert/Pl,,128,0,128,CSCI,2022-05-23,2022-08-19,SUMMER 2022,17327,4210,01,CSCI-4210,Operating Systems,,,,[],[],Science
OPERATING SYSTEMS,TES,4,T,4:10PM,6:15PM,Staff,,128,0,128,CSCI,2022-05-23,2022-08-19,SUMMER 2022,17327,4210,01,CSCI-4210,Operating Systems,,,,[],[],Science
