course_name,course_type,course_credit_hours,course_days_of_the_week,course_start_time,course_end_time,course_instructor,course_location,course_max_enroll,course_enrolled,course_remained,course_department,course_start_date,course_end_date,semester,course_crn,course_level,course_section,short_name,full_name,description,raw_precoreqs,offer_frequency,prerequisites,corequisites,school
MODERN TECHNIQUES IN CHEMISTRY,REC,4,W,11:00AM,11:50AM,Platts,,16,0,16,CHEM,2023-08-28,2023-12-20,FALL 2023,60240,4530,01,CHEM-4530,Modern Techniques in Chemistry,,,,[],[],Science
MODERN TECHNIQUES IN CHEMISTRY,LAB,4,TF,8:00AM,10:50AM,Platts,,16,0,16,CHEM,2023-08-28,2023-12-20,FALL 2023,60240,4530,01,CHEM-4530,Modern Techniques in Chemistry,,,,[],[],Science
CHEMICAL BIOLOGY,LEC,3,MR,4:00PM,5:20PM,Lakshmi,,20,0,20,CHEM,2023-08-28,2023-12-20,FALL 2023,63858,4710,01,CHEM-4710,Chemical Biology,,,,[],[],Science
MOLECULAR BIOCHEM I,STU,4,MR,10:00AM,11:50AM,Makhatadze,,57,0,57,CHEM,2023-08-28,2023-12-20,FALL 2023,60022,4760,01,CHEM-4760,Molecular Biochemistry I,,,,[],[],Science
PROFESSIONAL DEVEL SEMINAR,SEM,1,W,3:00PM,3:50PM,Colon,,30,0,30,CHEM,2023-08-28,2023-12-20,FALL 2023,60274,4900,01,CHEM-4900,Professional Development Seminar,,,,[],[],Science
SENIOR EXPERIENCE,LEC,2,,,,Korenowski,,30,0,30,CHEM,2023-08-28,2023-12-20,FALL 2023,60397,4950,01,CHEM-4950,Senior Experience,,,,[],[],Science
CHEMISTRY I MENTORING,LEC,1,,,,Ma/Korenowski,,50,0,50,CHEM,2023-08-28,2023-12-20,FALL 2023,62533,4960,02,CHEM-4960,Selected Topics in Chemistry,,,,[],[],Science
BIOCATALYSIS,LEC,3,MR,10:00AM,11:20AM,Gross,,20,0,20,CHEM,2023-08-28,2023-12-20,FALL 2023,64646,4962,01,CHEM-4962,,,,,,,Science
ORGANIC CHEMISTRY 3,LEC,3,MR,2:00PM,3:20PM,Totsingan,,15,0,15,CHEM,2023-08-28,2023-12-20,FALL 2023,64230,4964,01,CHEM-4964,,,,,,,Science
COORD CHEM FUNDMTLS & APPLIC,LEC,3,TF,12:00PM,1:20PM,Dinolfo,,20,0,20,CHEM,2023-08-28,2023-12-20,FALL 2023,64645,6020,01,CHEM-6020,Coordination Chemistry – Fundamentals and Applications,,,,[],[],Science
CHEMICAL BIOLOGY,LEC,3,MR,4:00PM,5:20PM,Lakshmi,,20,0,20,CHEM,2023-08-28,2023-12-20,FALL 2023,62720,6710,01,CHEM-6710,Chemical Biology,,,,[],[],Science
BIOCATALYSIS: FDMTLS & APPLIC,LEC,3,MR,10:00AM,11:20AM,Gross,,20,0,20,CHEM,2023-08-28,2023-12-20,FALL 2023,64647,6750,01,CHEM-6750,Biocatalysis: Fundamentals and Applications,,,,[],[],Science
CHEMISTRY SEMINAR,LEC,1,T,4:00PM,5:30PM,Lakshmi,,30,0,30,CHEM,2023-08-28,2023-12-20,FALL 2023,60194,6900,01,CHEM-6900,Chemistry Seminar,,,,[],[],Science
CHEMISTRY TEACHING SEMINAR,SEM,1,W,3:00PM,3:50PM,Morrissey,,15,0,15,CHEM,2023-08-28,2023-12-20,FALL 2023,60023,6910,01,CHEM-6910,Chemistry Teaching Seminar,,,,[],[],Science
INTRODUCTION TO RESEARCH,LEC,3,W,12:00PM,1:50PM,Shelley,,10,0,10,CHEM,2023-08-28,2023-12-20,FALL 2023,62330,6950,01,CHEM-6950,Introduction to Research,,,,[],[],Science
PROFESSIONAL PROJECT,LEC,1-12,,,,Dinolfo,,10,0,10,CHEM,2023-08-28,2023-12-20,FALL 2023,61974,6970,01,CHEM-6970,Masters Project,,,,[],[],Science
MASTER'S THESIS,LEC,1-12,,,,Linhardt,,10,0,10,CHEM,2023-08-28,2023-12-20,FALL 2023,61676,6990,02,CHEM-6990,Master's Thesis,,,,[],[],Science
MASTER'S THESIS,LEC,1-12,,,,Colon,,10,0,10,CHEM,2023-08-28,2023-12-20,FALL 2023,61885,6990,04,CHEM-6990,Master's Thesis,,,,[],[],Science
MASTER'S THESIS,LEC,1-12,,,,Gross,,10,0,10,CHEM,2023-08-28,2023-12-20,FALL 2023,62636,6990,07,CHEM-6990,Master's Thesis,,,,[],[],Science
MASTER'S THESIS,LEC,1-12,,,,Breneman,,10,0,10,CHEM,2023-08-28,2023-12-20,FALL 2023,62642,6990,08,CHEM-6990,Master's Thesis,,,,[],[],Science
DISSERTATION,LEC,1-15,,,,Colon,,10,0,10,CHEM,2023-08-28,2023-12-20,FALL 2023,60108,9990,01,CHEM-9990,Dissertation,,,,[],[],Science
DISSERTATION,LEC,1-15,,,,Lakshmi,,10,0,10,CHEM,2023-08-28,2023-12-20,FALL 2023,60125,9990,03,CHEM-9990,Dissertation,,,,[],[],Science
DISSERTATION,LEC,1-15,,,,Breneman,,10,0,10,CHEM,2023-08-28,2023-12-20,FALL 2023,60146,9990,05,CHEM-9990,Dissertation,,,,[],[],Science
DISSERTATION,LEC,1-15,,,,Montelione,,10,0,10,CHEM,2023-08-28,2023-12-20,FALL 2023,60155,9990,06,CHEM-9990,Dissertation,,,,[],[],Science
DISSERTATION,LEC,1-15,,,,Wang,,10,0,10,CHEM,2023-08-28,2023-12-20,FALL 2023,64417,9990,07,CHEM-9990,Dissertation,,,,[],[],Science
DISSERTATION,LEC,1-15,,,,Shelley,,10,0,10,CHEM,2023-08-28,2023-12-20,FALL 2023,62815,9990,08,CHEM-9990,Dissertation,,,,[],[],Science
DISSERTATION,LEC,1-15,,,,Makhatadze,,10,0,10,CHEM,2023-08-28,2023-12-20,FALL 2023,61854,9990,12,CHEM-9990,Dissertation,,,,[],[],Science
DISSERTATION,LEC,1-15,,,,Barquera,,10,0,10,CHEM,2023-08-28,2023-12-20,FALL 2023,61718,9990,13,CHEM-9990,Dissertation,,,,[],[],Science
DISSERTATION,LEC,1-15,,,,Bonitatibu,,10,0,10,CHEM,2023-08-28,2023-12-20,FALL 2023,60209,9990,14,CHEM-9990,Dissertation,,,,[],[],Science
DISSERTATION,LEC,1-15,,,,Bae,,10,0,10,CHEM,2023-08-28,2023-12-20,FALL 2023,62092,9990,17,CHEM-9990,Dissertation,,,,[],[],Science
DISSERTATION,LEC,1-15,,,,Gross,,10,0,10,CHEM,2023-08-28,2023-12-20,FALL 2023,60360,9990,18,CHEM-9990,Dissertation,,,,[],[],Science
DISSERTATION,LEC,1-15,,,,Linhardt,,10,0,10,CHEM,2023-08-28,2023-12-20,FALL 2023,60361,9990,19,CHEM-9990,Dissertation,,,,[],[],Science
DISSERTATION,,1-15,,,,Dinolfo,,15,0,15,CHEM,2023-08-28,2023-12-20,FALL 2023,61526,9990,25,CHEM-9990,Dissertation,,,,[],[],Science
DISSERTATION,LEC,1-15,,,,Royer,,10,0,10,CHEM,2023-08-28,2023-12-20,FALL 2023,62500,9990,26,CHEM-9990,Dissertation,,,,[],[],Science
INTRO TO CHEMICAL ENGINEERING,LEC,1,W,11:00AM,11:50AM,Plawsky,,160,0,160,CHME,2023-08-28,2023-12-20,FALL 2023,61517,1010,01,CHME-1010,Introduction to Chemical Engineering,,,,[],[],Engineering
"MATERIAL, ENERGY & ENTROPY BAL",LEC,3,MR,2:00PM,3:50PM,Baysal/Warner,,35,0,35,CHME,2023-08-28,2023-12-20,FALL 2023,64236,2010,01,CHME-2010,"Material, Energy, and Entropy Balances",,,,[],[],Engineering
"MATERIAL, ENERGY & ENTROPY BAL",,3,MR,2:00PM,3:50PM,Baysal/Warner,,35,0,35,CHME,2023-08-28,2023-12-20,FALL 2023,64484,2010,02,CHME-2010,"Material, Energy, and Entropy Balances",,,,[],[],Engineering
CHEMICAL PROCESS SAFETY,,0,,,,Plawsky,,50,0,50,CHME,2023-08-28,2023-12-20,FALL 2023,64485,2100,01,CHME-2100,Chemical Process Safety,,,,[],[],Engineering
TRANSPORT PHENOMENA I,LEC,4,TF,2:00PM,3:50PM,Woodcock,,50,0,50,CHME,2023-08-28,2023-12-20,FALL 2023,60193,4010,01,CHME-4010,Transport Phenomena I,,,,[],[],Engineering
TRANSPORT PHENOMENA II,LEC,4,MR,2:00PM,3:50PM,Plawsky,,50,0,50,CHME,2023-08-28,2023-12-20,FALL 2023,62945,4020,01,CHME-4020,Transport Phenomena II,,,,[],[],Engineering
CHEM PROCESS DYNAMICS & CNTRL,LEC,4,TF,10:00AM,11:50AM,Bequette,,50,0,50,CHME,2023-08-28,2023-12-20,FALL 2023,61687,4030,01,CHME-4030,Chemical Process Dynamics and Control,,,,[],[],Engineering
CHEMICAL ENG SEPARATIONS,LEC,3,TWF,1:00PM,1:50PM,Cramer,,36,0,36,CHME,2023-08-28,2023-12-20,FALL 2023,60246,4040,01,CHME-4040,Chemical Engineering Separations,,,,[],[],Engineering
CHEMICAL ENG SEPARATIONS,LEC,3,TWF,1:00PM,1:50PM,Cramer,,36,0,36,CHME,2023-08-28,2023-12-20,FALL 2023,63221,4040,02,CHME-4040,Chemical Engineering Separations,,,,[],[],Engineering
CHEMICAL ENGR LAB I,LAB,3,T,2:00PM,5:50PM,Hedden,,18,0,18,CHME,2023-08-28,2023-12-20,FALL 2023,60084,4150,01,CHME-4150,Chemical Engineering Laboratory I,,,,[],[],Engineering
CHEMICAL ENGR LAB I,,3,W,8:00AM,9:50AM,Staff,,18,0,18,CHME,2023-08-28,2023-12-20,FALL 2023,60084,4150,01,CHME-4150,Chemical Engineering Laboratory I,,,,[],[],Engineering
CHEMICAL ENGR LAB I,LAB,3,W,2:00PM,5:50PM,Hedden,,18,0,18,CHME,2023-08-28,2023-12-20,FALL 2023,60085,4150,02,CHME-4150,Chemical Engineering Laboratory I,,,,[],[],Engineering
CHEMICAL ENGR LAB I,,3,W,8:00AM,9:50AM,Staff,,18,0,18,CHME,2023-08-28,2023-12-20,FALL 2023,60085,4150,02,CHME-4150,Chemical Engineering Laboratory I,,,,[],[],Engineering
CHEMICAL ENGR LAB I,LEC,3,W,8:00AM,9:50AM,Hedden,,18,0,18,CHME,2023-08-28,2023-12-20,FALL 2023,64082,4150,03,CHME-4150,Chemical Engineering Laboratory I,,,,[],[],Engineering
CHEMICAL ENGR LAB I,LAB,3,F,2:00PM,5:50PM,Hedden,,18,0,18,CHME,2023-08-28,2023-12-20,FALL 2023,64082,4150,03,CHME-4150,Chemical Engineering Laboratory I,,,,[],[],Engineering
INTRO BIOCHEMICAL ENGR,LEC,3,MR,10:00AM,11:50AM,Dordick,,30,0,30,CHME,2023-08-28,2023-12-20,FALL 2023,62126,4430,01,CHME-4430,Introduction to Biochemical Engineering,,,,[],[],Engineering
SINGLE MOLECULES COMPLEX FLUID,LEC,3,MR,4:00PM,5:50PM,Underhill,,30,0,30,CHME,2023-08-28,2023-12-20,FALL 2023,64266,4480,01,CHME-4480,Single Molecules Complex Fluid,,,,[],[],Engineering
CHEMICAL REACTOR DESIGN,LEC,3,MR,12:00PM,1:50PM,Lee,,36,0,36,CHME,2023-08-28,2023-12-20,FALL 2023,60096,4500,01,CHME-4500,Chemical Reactor Design,,,,[],[],Engineering
CHEMICAL REACTOR DESIGN,LEC,3,MR,12:00PM,1:50PM,Lee,,36,0,36,CHME,2023-08-28,2023-12-20,FALL 2023,63793,4500,02,CHME-4500,Chemical Reactor Design,,,,[],[],Engineering
CAREERS IN CHEMICAL ENGR,LEC,3,MR,8:30AM,9:50AM,Baysal,,40,0,40,CHME,2023-08-28,2023-12-20,FALL 2023,62524,4963,01,CHME-4963,,,,,,,Engineering
METABOLIC ENGINEERING,LEC,3,T,4:00PM,5:50PM,Koffas,,30,0,30,CHME,2023-08-28,2023-12-20,FALL 2023,64540,4965,01,CHME-4965,,,,,,,Engineering
METABOLIC ENGINEERING,LEC,3,F,8:00AM,9:50AM,Koffas,,30,0,30,CHME,2023-08-28,2023-12-20,FALL 2023,64540,4965,01,CHME-4965,,,,,,,Engineering
CHEM ENGR PROCESS SIMULATIONS,LEC,3,TF,8:30AM,9:50AM,Baysal,,40,0,40,CHME,2023-08-28,2023-12-20,FALL 2023,61215,4966,01,CHME-4966,,,,,,,Engineering
BIOTECH: SUSTAINABLE PLASTICS,LEC,3,MR,2:00PM,3:50PM,Zha,,30,0,30,CHME,2023-08-28,2023-12-20,FALL 2023,64238,4967,01,CHME-4967,,,,,,,Engineering
BIOCHEMICAL ENGR,LEC,3,MR,10:00AM,11:50AM,Dordick,,30,0,30,CHME,2023-08-28,2023-12-20,FALL 2023,62127,6430,01,CHME-6430,Biochemical Engineering,,,,[],[],Engineering
SINGLE MOLECULES COMPLEX FLUID,LEC,3,MR,4:00PM,5:50PM,Underhill,,30,0,30,CHME,2023-08-28,2023-12-20,FALL 2023,64267,6480,01,CHME-6480,Single Molecules Complex Fluid,,,,[],[],Engineering
CHEMICAL & PHASE EQUILIBRIA,LEC,3,MR,2:00PM,3:50PM,Karande,,30,0,30,CHME,2023-08-28,2023-12-20,FALL 2023,60086,6570,01,CHME-6570,Chemical and Phase Equilibrium,,,,[],[],Engineering
MATH METHODS IN CHEM ENGR I,LEC,3,TF,2:00PM,3:50PM,Shi,,30,0,30,CHME,2023-08-28,2023-12-20,FALL 2023,60087,6610,01,CHME-6610,Mathematical Methods in Chemical Engineering I,,,,[],[],Engineering
CBE SEMINAR,LEC,1,W,9:00AM,10:59AM,Shi,,160,0,160,CHME,2023-08-28,2023-12-20,FALL 2023,62275,6900,01,CHME-6900,Chemical and Biological Engineering Seminar,,,,[],[],Engineering
CBE PHD ON-RAMP SEMINAR,LEC,2,W,3:00PM,4:50PM,Przybycien,,25,0,25,CHME,2023-08-28,2023-12-20,FALL 2023,63241,6963,01,CHME-6963,,,,,,,Engineering
METABOLIC ENGINEERING,LEC,3,T,4:00PM,5:50PM,Koffas,,30,0,30,CHME,2023-08-28,2023-12-20,FALL 2023,64541,6965,01,CHME-6965,,,,,,,Engineering
METABOLIC ENGINEERING,LEC,3,F,8:00AM,9:50AM,Koffas,,30,0,30,CHME,2023-08-28,2023-12-20,FALL 2023,64541,6965,01,CHME-6965,,,,,,,Engineering
MASTERS PROJECT,LEC,1-16,,,,Woodcock,,5,0,5,CHME,2023-08-28,2023-12-20,FALL 2023,61752,6980,01,CHME-6980,,,,,,,Engineering
MASTER'S THESIS,LEC,1-12,,,,Belfort,,10,0,10,CHME,2023-08-28,2023-12-20,FALL 2023,61280,6990,01,CHME-6990,Master's Thesis,,,,[],[],Engineering
MASTER'S THESIS,LEC,1-12,,,,Shi,,10,0,10,CHME,2023-08-28,2023-12-20,FALL 2023,61442,6990,02,CHME-6990,Master's Thesis,,,,[],[],Engineering
MASTERS THESIS,LEC,1-12,,,,Bequette,,5,0,5,CHME,2023-08-28,2023-12-20,FALL 2023,61778,6990,03,CHME-6990,Master's Thesis,,,,[],[],Engineering
MASTERS THESIS,LEC,1-12,,,,Plawsky,,10,0,10,CHME,2023-08-28,2023-12-20,FALL 2023,62017,6990,04,CHME-6990,Master's Thesis,,,,[],[],Engineering
MASTERS THESIS,LEC,1-12,,,,Karande,,10,0,10,CHME,2023-08-28,2023-12-20,FALL 2023,62018,6990,05,CHME-6990,Master's Thesis,,,,[],[],Engineering
MASTERS THESIS,LEC,1-12,,,,Chakrapani,,10,0,10,CHME,2023-08-28,2023-12-20,FALL 2023,62049,6990,06,CHME-6990,Master's Thesis,,,,[],[],Engineering
MASTERS THESIS,LEC,1-12,,,,Koffas,,10,0,10,CHME,2023-08-28,2023-12-20,FALL 2023,62185,6990,07,CHME-6990,Master's Thesis,,,,[],[],Engineering
MASTERS THESIS,LEC,1-12,,,,Hahn,,10,0,10,CHME,2023-08-28,2023-12-20,FALL 2023,62550,6990,08,CHME-6990,Master's Thesis,,,,[],[],Engineering
MASTERS THESIS,,1-12,,,,Lee,,10,0,10,CHME,2023-08-28,2023-12-20,FALL 2023,63058,6990,09,CHME-6990,Master's Thesis,,,,[],[],Engineering
MASTERS THESIS,LEC,1-12,,,,Cramer,,10,0,10,CHME,2023-08-28,2023-12-20,FALL 2023,63623,6990,10,CHME-6990,Master's Thesis,,,,[],[],Engineering
MASTERS THESIS,LEC,1-12,,,,Zha,,10,0,10,CHME,2023-08-28,2023-12-20,FALL 2023,63624,6990,11,CHME-6990,Master's Thesis,,,,[],[],Engineering
DISSERTATION,LEC,1-15,,,,Przybycien,,10,0,10,CHME,2023-08-28,2023-12-20,FALL 2023,61161,9990,01,CHME-9990,Dissertation,,,,[],[],Engineering
DISSERTATION,LEC,1-15,,,,Lee,,10,0,10,CHME,2023-08-28,2023-12-20,FALL 2023,60923,9990,02,CHME-9990,Dissertation,,,,[],[],Engineering
DISSERTATION,LEC,1-15,,,,Wertz,,10,0,10,CHME,2023-08-28,2023-12-20,FALL 2023,60111,9990,04,CHME-9990,Dissertation,,,,[],[],Engineering
DISSERTATION,LEC,1-15,,,,Belfort,,10,0,10,CHME,2023-08-28,2023-12-20,FALL 2023,60112,9990,05,CHME-9990,Dissertation,,,,[],[],Engineering
DISSERTATION,LEC,1-15,,,,Hahn,,10,0,10,CHME,2023-08-28,2023-12-20,FALL 2023,62020,9990,06,CHME-9990,Dissertation,,,,[],[],Engineering
DISSERTATION,LEC,1-15,,,,Garde,,10,0,10,CHME,2023-08-28,2023-12-20,FALL 2023,60147,9990,08,CHME-9990,Dissertation,,,,[],[],Engineering
DISSERTATION,LEC,1-15,,,,Cramer,,10,0,10,CHME,2023-08-28,2023-12-20,FALL 2023,60148,9990,09,CHME-9990,Dissertation,,,,[],[],Engineering
DISSERTATION,LEC,1-15,,,,Huang,,10,0,10,CHME,2023-08-28,2023-12-20,FALL 2023,62505,9990,10,CHME-9990,Dissertation,,,,[],[],Engineering
DISSERTATION,LEC,1-15,,,,Dordick,,10,0,10,CHME,2023-08-28,2023-12-20,FALL 2023,60149,9990,11,CHME-9990,Dissertation,,,,[],[],Engineering
DISSERTATION,LEC,1-15,,,,Plawsky,,10,0,10,CHME,2023-08-28,2023-12-20,FALL 2023,60208,9990,12,CHME-9990,Dissertation,,,,[],[],Engineering
DISSERTATION,LEC,1-15,,,,Karande,,10,0,10,CHME,2023-08-28,2023-12-20,FALL 2023,61340,9990,13,CHME-9990,Dissertation,,,,[],[],Engineering
DISSERTATION,LEC,1-15,,,,Underhill,,10,0,10,CHME,2023-08-28,2023-12-20,FALL 2023,61476,9990,14,CHME-9990,Dissertation,,,,[],[],Engineering
DISSERTATION,LEC,1-15,,,,Koffas,,10,0,10,CHME,2023-08-28,2023-12-20,FALL 2023,61825,9990,16,CHME-9990,Dissertation,,,,[],[],Engineering
DISSERTATION,LEC,1-15,,,,Chakrapani,,10,0,10,CHME,2023-08-28,2023-12-20,FALL 2023,62091,9990,17,CHME-9990,Dissertation,,,,[],[],Engineering
DISSERTATION,LEC,1-15,,,,Shi,,10,0,10,CHME,2023-08-28,2023-12-20,FALL 2023,62549,9990,18,CHME-9990,Dissertation,,,,[],[],Engineering
DISSERTATION,LEC,1-15,,,,Zha,,10,0,10,CHME,2023-08-28,2023-12-20,FALL 2023,63217,9990,20,CHME-9990,Dissertation,,,,[],[],Engineering
DISSERTATION,LEC,1-15,,,,Bequette,,10,0,10,CHME,2023-08-28,2023-12-20,FALL 2023,60576,9990,23,CHME-9990,Dissertation,,,,[],[],Engineering
DISSERTATION,LEC,1-15,,,,Borca-Tasc,,10,0,10,CHME,2023-08-28,2023-12-20,FALL 2023,60882,9990,24,CHME-9990,Dissertation,,,,[],[],Engineering
DISSERTATION,LEC,1-15,,,,Borca Tasc,,10,0,10,CHME,2023-08-28,2023-12-20,FALL 2023,60879,9990,26,CHME-9990,Dissertation,,,,[],[],Engineering
ENG GRAPHICS FOR CIVIL ENG,LEC,1,M,6:00PM,7:50PM,Keado,,100,0,100,CIVL,2023-08-28,2023-12-20,FALL 2023,62137,1200,01,CIVL-1200,Engineering Graphics for Civil Engineers,,,,[],[],Engineering
PROFESSIONAL PRACTICE,LEC,3,TF,6:00PM,7:50PM,Staff,,25,0,25,CIVL,2023-08-28,2023-12-20,FALL 2023,64436,2040,01,CIVL-2040,Professional Practice,,,,[],[],Engineering
FLUID MECHAN CIVL & ENVIR ENGR,LEC,4,MR,10:00AM,11:50AM,Lander,,60,0,60,CIVL,2023-08-28,2023-12-20,FALL 2023,64191,2050,01,CIVL-2050,Fluid Mechanics for Civil and Environmental Engineering,,,,[],[],Engineering
FLUID MECHAN CIVL & ENVIR ENGR,LAB,4,W,12:00PM,3:50PM,Lander,,60,0,60,CIVL,2023-08-28,2023-12-20,FALL 2023,64191,2050,01,CIVL-2050,Fluid Mechanics for Civil and Environmental Engineering,,,,[],[],Engineering
FOUNDATION ENGINEERING,LEC,3,TF,10:00AM,11:50AM,Uchida,,40,0,40,CIVL,2023-08-28,2023-12-20,FALL 2023,60013,4010,01,CIVL-4010,Foundation Engineering,,,,[],[],Engineering
BEDFORD SEMINAR,LEC,3,W,12:00PM,1:50PM,Richardson,,10,0,10,CIVL,2023-08-28,2023-12-20,FALL 2023,62098,4020,01,CIVL-4020,Bedford Seminar,,,,[],[],Engineering
STEEL DESIGN,LEC,3,TF,2:00PM,3:50PM,Varsamis,,35,0,35,CIVL,2023-08-28,2023-12-20,FALL 2023,60020,4070,01,CIVL-4070,Steel Design,,,,[],[],Engineering
GEOENVIRONMENTAL ENG,LEC,3,MR,10:00AM,11:50AM,Bennett,,25,0,25,CIVL,2023-08-28,2023-12-20,FALL 2023,62707,4140,01,CIVL-4140,Geoenvironmental Engineering,,,,[],[],Engineering
INTRO TO FINITE ELEMENTS,STU,3,MR,8:00AM,9:50AM,Josyula,,5,0,5,CIVL,2023-08-28,2023-12-20,FALL 2023,60014,4240,01,CIVL-4240,Introduction to Finite Elements,,,,[],[],Engineering
INTRO TO FINITE ELEMENTS,STU,3,MR,10:00AM,11:50AM,Josyula,,5,0,5,CIVL,2023-08-28,2023-12-20,FALL 2023,64503,4240,02,CIVL-4240,Introduction to Finite Elements,,,,[],[],Engineering
INTRO TO FINITE ELEMENTS,STU,3,TF,8:00AM,9:50AM,Shahsavari,,5,0,5,CIVL,2023-08-28,2023-12-20,FALL 2023,63752,4240,03,CIVL-4240,Introduction to Finite Elements,,,,[],[],Engineering
INTRO TO FINITE ELEMENTS,STU,3,TF,10:00AM,11:50AM,Shahsavari,,5,0,5,CIVL,2023-08-28,2023-12-20,FALL 2023,63753,4240,04,CIVL-4240,Introduction to Finite Elements,,,,[],[],Engineering
TRAFFIC ENGINEERING,LEC,3,TF,12:00PM,1:50PM,He,,35,0,35,CIVL,2023-08-28,2023-12-20,FALL 2023,63355,4660,01,CIVL-4660,Traffic Engineering,,,,[],[],Engineering
HIGHWAY ENGINEERING,LEC,3,T,4:00PM,6:50PM,Godlewski,,25,0,25,CIVL,2023-08-28,2023-12-20,FALL 2023,64057,4670,01,CIVL-4670,Highway Engineering,,,,[],[],Engineering
BEDFORD DIGITAL TOOLS DEVEL.,LEC,1,W,5:00PM,5:50PM,Crandall,,15,0,15,CIVL,2023-08-28,2023-12-20,FALL 2023,62947,4961,01,CIVL-4961,,,,,,,Engineering
MECHANICS OF SOLIDS,LEC,3,TF,8:30AM,9:50AM,Maniatty,,30,0,30,CIVL,2023-08-28,2023-12-20,FALL 2023,61562,6170,01,CIVL-6170,Mechanics of Solids,,,,[],[],Engineering
CRITICAL ISSUES IN TRANSPORT,LEC,3,MR,2:00PM,3:50PM,Reilly,,25,0,25,CIVL,2023-08-28,2023-12-20,FALL 2023,64699,6220,01,CIVL-6220,Critical Issues in Transportation,,,,[],[],Engineering
TRANSPORTATION  ECONOMICS,LEC,3,MR,4:00PM,5:50PM,Holguin-Ve,,25,0,25,CIVL,2023-08-28,2023-12-20,FALL 2023,64433,6230,01,CIVL-6230,Transportation Economics,,,,[],[],Engineering
TRANSPORTATION STAT MODELING,LEC,3,MR,10:00AM,11:50AM,Wang,,25,0,25,CIVL,2023-08-28,2023-12-20,FALL 2023,64432,6300,01,CIVL-6300,Transportation Statistical Modeling,,,,[],[],Engineering
ADV CONCRETE STRUCTURES,LEC,3,MR,2:00PM,3:50PM,Varsamis,,20,0,20,CIVL,2023-08-28,2023-12-20,FALL 2023,61817,6310,01,CIVL-6310,Advanced Concrete Structures,,,,[],[],Engineering
BEDFORD DESIGN STUDIO,LEC,3,W,2:00PM,4:50PM,Richardson,,10,0,10,CIVL,2023-08-28,2023-12-20,FALL 2023,62099,6340,01,CIVL-6340,Bedford Design Studio,,,,[],[],Engineering
MASONRY DESIGN,LEC,3,MR,6:00PM,7:50PM,Kanonik,,25,0,25,CIVL,2023-08-28,2023-12-20,FALL 2023,64435,6350,01,CIVL-6350,Masonry Design,,,,[],[],Engineering
STRUCTURAL DYNAMICS,LEC,3,MR,12:00PM,1:50PM,Symans,,25,0,25,CIVL,2023-08-28,2023-12-20,FALL 2023,60287,6450,01,CIVL-6450,Structural Dynamics,,,,[],[],Engineering
ADVANCED GEOTECHNICAL ENGR,LEC,3,TF,12:00PM,1:50PM,Uchida,,20,0,20,CIVL,2023-08-28,2023-12-20,FALL 2023,63354,6510,01,CIVL-6510,Advanced Geotechnical Engineering,,,,[],[],Engineering
ADVANCED GEOENV ENGR,LEC,3,MR,10:00AM,11:50AM,Bennett,,10,0,10,CIVL,2023-08-28,2023-12-20,FALL 2023,62708,6550,01,CIVL-6550,Advanced Geoenvironmental Engineering,,,,[],[],Engineering
FUNDAMENTALS OF FINITE ELEMENT,LEC,3,TF,10:00AM,11:20AM,Shephard,,10,0,10,CIVL,2023-08-28,2023-12-20,FALL 2023,60021,6660,01,CIVL-6660,Fundamentals of Finite Elements,,,,[],[],Engineering
COLLOQUIUM SERIES,,0,,,,Staff,,0,0,0,CIVL,2023-08-28,2023-12-20,FALL 2023,62159,6910,01,CIVL-6910,Colloquium Series,,,,[],[],Engineering
BRIDGE ENGINEERING,LEC,3,TF,12:00PM,1:50PM,Carroll,,25,0,25,CIVL,2023-08-28,2023-12-20,FALL 2023,64438,6960,01,CIVL-6960,Topics in Civil Engineering,,,,[],[],Engineering
MASTER'S PROJECT,LEC,1-9,,,,Zeghal,,10,0,10,CIVL,2023-08-28,2023-12-20,FALL 2023,61890,6980,02,CIVL-6980,Master's Project,,,,[],[],Engineering
MASTER'S PROJECT,LEC,1-9,,,,Letchford,,10,0,10,CIVL,2023-08-28,2023-12-20,FALL 2023,62002,6980,03,CIVL-6980,Master's Project,,,,[],[],Engineering
MASTER'S THESIS,LEC,1-12,,,,Abdoun,,10,0,10,CIVL,2023-08-28,2023-12-20,FALL 2023,61268,6990,02,CIVL-6990,Master's Thesis,,,,[],[],Engineering
MASTER'S THESIS,LEC,1-12,,,,Holguin-Ve,,10,0,10,CIVL,2023-08-28,2023-12-20,FALL 2023,60239,6990,03,CIVL-6990,Master's Thesis,,,,[],[],Engineering
MASTER'S THESIS,LEC,1-12,,,,Zeghal,,10,0,10,CIVL,2023-08-28,2023-12-20,FALL 2023,61407,6990,06,CIVL-6990,Master's Thesis,,,,[],[],Engineering
MASTER'S THESIS,LEC,1-12,,,,Bennett,,10,0,10,CIVL,2023-08-28,2023-12-20,FALL 2023,62163,6990,08,CIVL-6990,Master's Thesis,,,,[],[],Engineering
MASTER'S THESIS,LEC,1-12,,,,Uchida,,10,0,10,CIVL,2023-08-28,2023-12-20,FALL 2023,62503,6990,09,CIVL-6990,Master's Thesis,,,,[],[],Engineering
MASTER'S THESIS,LEC,1-12,,,,Letchford,,10,0,10,CIVL,2023-08-28,2023-12-20,FALL 2023,62181,6990,11,CIVL-6990,Master's Thesis,,,,[],[],Engineering
